196,1.294959,912,226,65,58,3646,481,985,230,1425,156,410,110,412,51,117,22,3643,406,972,198,1429,151,398,81,412,41,116,17,456,113,214,121,1834,244,3021,1446,715,81,1712,922,204,26,490,256;g#{0},g{Blues},a{Ball in the House},l{Ball in the House},t{Gravity Buster},f{/mnt/cdrom/Ball in the House/12 Gravity Buster.mp3}
217,1.314792,899,228,56,68,3983,408,502,249,915,147,293,118,395,47,75,23,3998,407,474,199,904,153,276,95,394,48,71,18,450,114,130,67,2003,204,1763,885,456,74,1161,782,195,23,382,191;g#{0},g{Blues},a{Straight No Chaser},l{Last Call},t{Hi-De-Ho},f{Straight No Chaser - Last Call/02 Hi-De-Ho.mp3}
265,1.277044,890,213,46,38,3886,342,646,175,1028,192,265,54,386,47,74,14,3899,319,629,148,1028,189,260,55,387,45,72,14,445,107,124,71,1956,173,1927,930,515,97,821,386,191,24,343,162;g#{12},g{Other},a{Everyday People},l{EP Jones},t{Nobody's Supposed To Be Here},f{/mnt/cdrom/Everyday People - EP Jones/08 Nobody's Supposed To Be Here.mp3}
198,1.396735,847,245,48,40,4655,250,481,175,1049,107,265,47,494,43,76,21,4673,239,452,109,1045,104,258,42,494,43,73,18,424,122,119,74,2343,126,2162,1049,524,54,814,531,244,22,386,232;g#{0},g{Blues},a{Xtension Chords},l{Shock Value},t{Picture Perfect},f{Xtension Chords - Shock Value/01 Picture Perfect.mp3}
215,1.217071,758,174,90,66,4006,480,535,252,908,150,312,184,383,39,80,34,4032,456,486,207,871,107,280,137,380,39,75,28,379,87,112,80,2016,242,1844,697,453,74,608,348,189,19,326,138;g#{28},g{Vocal},a{Washington University Pikers},l{On the Rocks},t{Momma, Look Sharp},f{Washington University Pikers - On the Rocks/04 Momma, Look Sharp.mp3}
416,1.267857,761,199,94,53,4500,583,635,313,981,177,334,162,442,67,97,33,4564,469,587,258,965,192,307,119,443,62,93,28,380,100,142,79,2264,295,2281,1193,490,88,980,722,219,34,401,232;g#{28},g{Vocal},a{Washington University Pikers},l{On the Rocks},t{Supermedley},f{Washington University Pikers - On the Rocks/10 Supermedley.mp3}
209,1.289037,907,215,62,50,3895,350,769,149,1326,186,431,166,407,57,115,17,3872,360,749,143,1302,198,409,84,403,60,114,17,454,108,188,114,1958,178,2265,1168,662,95,1490,867,201,30,557,325;g#{8},g{Jazz},a{Extempo},l{Channel 32},t{bluegreen},f{/mnt/cdrom/Extempo - Channel 32/07 bluegreen.mp3}
266,1.342754,852,228,50,32,3769,531,610,141,977,130,319,73,364,44,84,20,3768,537,592,130,971,133,310,65,363,45,82,17,426,114,110,89,1896,269,1898,946,488,66,884,556,179,22,405,231;g#{12},g{Other},a{Sweet Deliverance},l{A Cappella All-Stars The 1997},t{Poor Wayfaring Stranger},f{/mnt/cdrom/CARAs 1997/13 Sweet Deliverance - Poor Wayfaring Stranger.mp3}
163,1.278883,908,206,59,37,4427,518,642,184,1191,128,287,74,452,50,85,21,4438,518,622,190,1189,127,281,74,452,50,83,21,455,103,118,59,2230,262,2626,1483,597,63,759,487,224,25,338,169;g#{115},g{Unknown},a{AC Rock},l{Acappellago},t{Kiss From a Rose},f{/mnt/cdrom/AC Rock - Acappellago/08 Kiss From a Rose.mp3}
259,1.414781,818,243,45,36,3606,314,700,225,1086,205,347,103,357,53,101,31,3578,313,669,170,1077,207,339,97,353,54,97,27,409,122,119,102,1815,159,2043,1133,544,103,988,493,176,26,393,188;g#{0},g{Blues},a{Ball in the House},l{Ball in the House},t{Try},f{/mnt/cdrom/Ball in the House/13 Try.mp3}
257,1.240727,903,188,58,47,3554,341,678,268,1190,196,362,98,375,34,97,32,3560,332,639,198,1186,184,352,90,375,29,94,28,452,94,167,91,1789,177,2281,1440,596,98,1499,1042,185,18,415,216;g#{12},g{Other},a{Boyz Nite Out},l{A Cappella All-Stars The 1997},t{Crazy},f{/mnt/cdrom/CARAs 1997/04 Boyz Nite Out - Crazy.mp3}
193,1.301607,890,227,58,50,4144,497,680,221,1074,146,336,82,400,77,101,26,4164,449,663,200,1065,156,327,75,399,74,99,24,445,114,131,71,2086,251,2136,1098,537,73,1071,524,197,38,432,210;g#{0},g{Blues},a{Mosaic Whispers},l{Don't Tell My Parents},t{Not the Doctor},f{Mosaic Whispers - Don't Tell My Parents/04 Not the Doctor.mp3}
176,1.195911,839,189,84,55,3975,926,670,331,958,173,335,122,362,86,110,35,3948,940,614,227,938,181,315,89,357,90,104,31,419,95,128,84,1998,466,2271,1183,479,86,1034,555,178,44,420,193;g#{28},g{Vocal},a{Throat Culture},l{Acappella Head},t{Only the Lonely},f{Throat Culture - Acapella Head/04 Only the Lonely.mp3}
95,1.297237,922,220,55,45,4731,242,575,249,1097,126,275,72,491,28,93,28,4753,238,551,205,1092,123,272,73,492,29,91,24,462,110,173,98,2380,122,2078,893,549,61,1041,588,243,14,473,275;g#{28},g{Vocal},a{Washington University Pikers},l{Feed Our Starving Egos},t{Why Don't We Do It In The Road},f{Washington University Pikers - Feed Our Starving Egos/08 Why Don't We Do It In The Road.mp3}
249,1.253660,910,198,44,45,4241,719,583,236,1047,232,286,106,407,88,87,26,4254,695,568,232,1042,233,277,104,408,85,86,25,455,99,121,71,2133,363,1880,795,523,117,812,520,201,44,376,184;g#{0},g{Blues},a{Mosaic Whispers},l{Don't Tell My Parents},t{Foolish Games},f{Mosaic Whispers - Don't Tell My Parents/03 Foolish Games.mp3}
