151,1.345589,877,230,63,24,3865,449,854,233,1654,175,457,155,483,54,132,40,3836,454,843,233,1632,163,454,159,477,55,132,40,439,115,179,91,1944,226,2906,1516,829,88,1215,600,239,27,401,184;g#{35},g{House},a{B-Sides},l{Reactivate Classics},t{Magic Orchestra},f{/mnt/cdrom/Reactivate/Classics/11 B-Sides - Magic Orchestra.mp3}
410,1.319906,879,222,58,24,3550,425,842,216,1502,244,460,131,437,55,123,27,3535,425,837,215,1493,240,460,131,435,55,123,27,440,111,125,69,1785,213,2415,1238,754,122,1150,648,216,27,472,252;g#{112},g{Tango},a{403},l{Solstice},t{Dance To This Beat (DJ Spaz Mi},f{/mnt/cdrom/403/403 - Dance To This Beat (DJ Spaz Mi.mp3}
338,1.326622,906,232,42,26,3511,369,539,202,1067,202,243,79,407,49,80,24,3498,370,532,204,1060,200,241,79,405,49,80,24,454,116,143,92,1766,187,1791,1004,533,102,823,513,201,24,353,169;g#{18},g{Techno},a{The Crystal Method},l{Vegas},t{Comin' Back},f{/mnt/cdrom/The Crystal Method/Vegas/05 Comin' Back.mp3}
406,1.335387,839,300,30,44,3961,955,414,283,1147,228,210,87,435,117,65,42,3916,931,378,137,1138,234,205,83,428,115,60,25,420,150,130,85,1992,482,1765,892,574,115,651,367,215,60,363,177;g#{18},g{Techno},a{Chemical Brothers},l{Surrender},t{Dream on},f{/mnt/cdrom/Chemical Brothers/Surrender/11 Dream on.mp3}
444,1.319935,896,225,59,25,3855,623,899,211,1286,206,418,96,432,60,121,27,3832,632,899,205,1275,204,417,94,428,61,121,27,448,113,145,82,1940,316,2544,1552,644,105,1086,640,214,31,436,225;g#{18},g{Techno},a{The Crystal Method},l{Vegas},t{Busy Child},f{/mnt/cdrom/The Crystal Method/Vegas/02 Busy Child.mp3}
140,1.336613,884,229,56,19,3813,725,890,89,1627,222,570,107,449,73,156,18,3788,723,882,87,1606,220,568,110,444,73,155,18,442,115,136,72,1917,365,2760,1604,817,112,1436,614,222,37,472,218;g#{35},g{House},a{Dave Randall},l{GlobalUnderground - Departures},t{Bombay},f{/mnt/cdrom/Global Underground/Departures/06 Dave Randall - Bombay.mp3}
141,1.264175,911,196,53,17,3277,436,551,117,1177,108,323,97,362,27,95,16,3261,436,543,121,1166,103,320,95,359,27,94,16,456,98,133,70,1645,218,1597,780,588,55,746,356,179,14,380,191;g#{18},g{Techno},a{DJ M.B.},l{},t{Make the dancefloor burn!},f{/mnt/cdrom/DJ M.B./DJ M.B. - Make the dancefloor burn!.mp3}
248,1.387556,858,254,42,42,3709,713,778,346,1795,475,358,100,446,74,124,32,3725,779,716,221,1792,464,354,104,446,75,119,29,430,127,146,96,1856,361,2723,1589,895,237,1437,817,219,37,610,341;g#{115},g{Unknown},a{Lords of Acid},l{Our Little Secret},t{Cybersex (Scherzo)},f{/mnt/cdrom/Lords Of Acid/Our Little Secret/06 Cybersex (Scherzo).mp3}
239,1.405349,848,249,47,35,3645,339,734,129,1575,85,322,61,449,38,107,20,3634,344,724,97,1568,85,319,54,446,38,106,18,425,124,107,63,1835,172,2099,940,791,43,998,517,222,19,362,183;g#{35},g{House},a{Echo Bass},l{The Very Best of Steppin' Out},t{Give It Up},f{/mnt/cdrom/The Very Best of Steppin' Out Records/2.09 Echo Bass - Give It Up.mp3}
239,1.312433,902,220,65,20,2874,282,549,87,1039,175,320,63,330,44,100,18,2859,284,533,80,1024,174,310,57,327,44,98,17,451,111,150,84,1444,142,1520,663,519,89,1012,507,162,22,379,228;g#{31},g{Trance},a{t r a n c e [] c o n t r o l},l{b e y o n d . 2 0 0 0},t{Beyond 303 [TC Edit]},f{/mnt/cdrom/Trance Control/Beyond 303 [TC Edit].mp3}
